www.SimpleMEMS.com,,,,,,,,,,,,,,,,
Battery Voltage,3.949 Volts,,,,,,,,,,,,,,,
Sample Rate (SR),(32) Hz,,,,,,,,,,,,,,,
Timestamp Format (TSF),(0) Absolute,,,,,,,,,,,,,,,
Accelerometer Status (AS),(1) On,,,,,,,,,,,,,,,
Acceleration Format (AF),(0) G's,,,,,,,,,,,,,,,
Accelerometer Full Scale (AFS),(2) +/- 2 G's,,,,,,,,,,,,,,,
Magnetometer Status (MS),(1) On,,,,,,,,,,,,,,,
Magnetic Field Format (MFF),(0) Gauss,,,,,,,,,,,,,,,
Magnetic Field Gain (MFG),(1300) milli-gauss,,,,,,,,,,,,,,,
Gyroscope Status (GS),(1) On,,,,,,,,,,,,,,,
Angular Rate Format (ARF),(0) DPS: Degrees per second,,,,,,,,,,,,,,,
Angular Rate Full Scale (ARFS),(250000) milli-degrees per second/250 DPS,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,Second,Sub-Second,Acceleration-X (G's),Acceleration-Y (G's),Acceleration-Z (G's),MagneticField-X (Gauss),MagneticField-Y (Gauss),MagneticField-Z (Gauss),AngularRate-X (dps),AngularRate-Y (dps),AngularRate-Z (dps),
2016,1,9,13,30,3,0.6875,-0.999,-0.017,0.079,-0.0418,0.11,0.1439,1.7583,1.0833,-4.7083,
2016,1,9,13,30,3,0.7187,-1,-0.056,0.122,-0.0509,0.1045,0.1429,2.3833,0.05,-3.9167,
2016,1,9,13,30,3,0.75,-1.006,-0.049,0.103,-0.0409,0.1136,0.1449,2.75,-3.6583,-1.725,
2016,1,9,13,30,3,0.7812,-0.989,-0.039,0.081,-0.0509,0.1055,0.1449,3.3667,-1.5083,-1.2333,
2016,1,9,13,30,3,0.8125,-0.997,-0.011,0.075,-0.0518,0.1018,0.1408,1.6917,-2.65,0.0083,
2016,1,9,13,30,3,0.8437,-0.997,-0.014,0.071,-0.05,0.1036,0.1469,0.0083,-4.275,0.3583,
2016,1,9,13,30,3,0.875,-0.99,-0.04,0.071,-0.0509,0.1018,0.1459,0.3,-5.775,-3.5833,
2016,1,9,13,30,3,0.9062,-0.987,-0.03,0.094,-0.0509,0.0973,0.1449,1.05,-9.6833,-5.125,
2016,1,9,13,30,3,0.9375,-0.991,-0.006,0.095,-0.0473,0.1055,0.1469,1.5833,-6.5833,-2.65,
2016,1,9,13,30,3,0.9687,-0.995,-0.023,0.101,-0.05,0.1018,0.15,1.0333,-4.075,-3.7833,
2016,1,9,13,30,4,0,-1,-0.034,0.093,-0.0491,0.1009,0.149,0.2417,-3.9583,-5.3917,
2016,1,9,13,30,4,0.0312,-0.977,-0.074,0.057,-0.05,0.0964,0.1449,-2.9583,4.8,-2.6167,
2016,1,9,13,30,4,0.0625,-0.975,-0.053,0.061,-0.0473,0.0973,0.1439,-1.1167,2.4333,2.8,
2016,1,9,13,30,4,0.0937,-0.986,-0.018,0.085,-0.0473,0.1027,0.1449,-0.5083,-0.1333,2.8333,
2016,1,9,13,30,4,0.125,-0.981,-0.029,0.097,-0.0473,0.1027,0.1459,-0.075,0.2583,-0.375,
2016,1,9,13,30,4,0.1562,-0.986,-0.027,0.099,-0.0473,0.0991,0.1439,-0.0583,0.8083,-1.1,
2016,1,9,13,30,4,0.1875,-0.981,-0.048,0.106,-0.0473,0.0982,0.148,-0.2833,1.675,-1.4,
2016,1,9,13,30,4,0.2187,-1.028,-0.005,0.056,-0.0527,0.0964,0.1449,-2.725,6.5083,-1.2833,
2016,1,9,13,30,4,0.25,-0.986,-0.02,0.083,-0.0482,0.0991,0.1469,-0.5083,5,-2.225,
2016,1,9,13,30,4,0.2812,-0.982,-0.041,0.088,-0.0391,0.1055,0.1469,1.7417,5.925,-3.2333,
2016,1,9,13,30,4,0.3125,-0.974,-0.062,0.076,-0.0482,0.0991,0.1449,1.7833,5.6417,-0.35,
2016,1,9,13,30,4,0.3437,-0.983,-0.041,0.07,-0.0482,0.0982,0.1429,1.5667,3.8,4,
2016,1,9,13,30,4,0.375,-0.995,-0.014,0.09,-0.05,0.0973,0.1418,0.5333,4.2833,1.625,
2016,1,9,13,30,4,0.4062,-0.991,-0.02,0.078,-0.0409,0.1064,0.1429,-1.3333,7.5917,-3.8167,
2016,1,9,13,30,4,0.4375,-0.99,-0.036,0.077,-0.0509,0.0973,0.1459,-1.05,8.05,-4.15,
2016,1,9,13,30,4,0.4687,-0.991,-0.024,0.048,-0.0445,0.1,0.1367,2.2917,5.7417,-3.3917,
2016,1,9,13,30,4,0.5,-0.997,-0.058,0.03,-0.0509,0.0964,0.1357,2.1667,6.7917,2.5667,
2016,1,9,13,30,4,0.5312,-1.002,-0.009,0.045,-0.05,0.1,0.1388,-4.8417,-0.175,9.2333,
2016,1,9,13,30,4,0.5625,-1.009,0.006,0.058,-0.0518,0.0945,0.1357,-8.3,-5.125,4.375,
2016,1,9,13,30,4,0.5937,-1,-0.028,0.057,-0.0491,0.1064,0.1418,-6.5917,-6.975,-2.15,
2016,1,9,13,30,4,0.625,-0.995,-0.032,0.061,-0.0509,0.0982,0.1418,-0.8167,-8.55,-3.2833,
2016,1,9,13,30,4,0.6562,-0.991,-0.037,0.079,-0.0536,0.0955,0.1378,-2.1,-9.675,-3.875,
2016,1,9,13,30,4,0.6875,-0.978,-0.047,0.107,-0.0464,0.0982,0.1429,-2.0417,-6.0417,-4.85,
2016,1,9,13,30,4,0.7187,-0.981,-0.058,0.106,-0.05,0.0973,0.1439,-0.675,-3.35,-3.5833,
2016,1,9,13,30,4,0.75,-0.983,-0.046,0.092,-0.0509,0.0964,0.1408,0.1083,1.8167,-1.6083,
2016,1,9,13,30,4,0.7812,-0.991,-0.034,0.089,-0.0473,0.0991,0.1449,0.675,3.4667,-0.5167,
2016,1,9,13,30,4,0.8125,-0.979,-0.055,0.078,-0.0445,0.1027,0.1439,0.1333,0.2083,-0.9417,
2016,1,9,13,30,4,0.8437,-0.986,-0.045,0.066,-0.0418,0.0991,0.1429,-1.225,0.7917,0.2667,
2016,1,9,13,30,4,0.875,-0.994,-0.04,0.062,-0.0464,0.0982,0.1398,-0.075,-0.8167,-0.0667,
2016,1,9,13,30,4,0.9062,-0.991,-0.038,0.077,-0.05,0.0973,0.1418,-0.0667,-1.7083,-1.4917,
2016,1,9,13,30,4,0.9375,-0.988,-0.038,0.082,-0.0491,0.0973,0.1418,-0.125,-1.6,-3.9083,
2016,1,9,13,30,4,0.9687,-0.986,-0.055,0.069,-0.0482,0.0945,0.1439,-0.4083,-0.875,-5.1917,
2016,1,9,13,30,5,0,-0.984,-0.05,0.063,-0.0445,0.0973,0.1459,-1.1417,-1.2833,-2.9083,
2016,1,9,13,30,5,0.0312,-0.984,-0.067,0.078,-0.0455,0.0982,0.149,-1.2917,-0.4083,0.4417,
2016,1,9,13,30,5,0.0625,-0.986,-0.041,0.075,-0.0382,0.1018,0.1449,0.4167,0.55,2.3917,
2016,1,9,13,30,5,0.0937,-0.983,-0.052,0.082,-0.0418,0.0973,0.1439,1.0583,0.775,0.85,
2016,1,9,13,30,5,0.125,-0.982,-0.056,0.087,-0.0455,0.0918,0.1408,-0.0167,0.3,1.75,
2016,1,9,13,30,5,0.1562,-0.99,-0.044,0.088,-0.0455,0.09,0.1398,0.1583,1.1333,3.1583,
2016,1,9,13,30,5,0.1875,-0.99,-0.041,0.068,-0.0345,0.1045,0.1459,0.2917,1.575,1.5417,
2016,1,9,13,30,5,0.2187,-0.986,-0.041,0.067,-0.0391,0.0982,0.1469,0.2417,-0.45,0.6083,
2016,1,9,13,30,5,0.25,-0.989,-0.042,0.075,-0.0445,0.0964,0.148,0.275,-0.725,-0.15,
2016,1,9,13,30,5,0.2812,-0.986,-0.05,0.076,-0.0418,0.0955,0.1449,0.45,0.0417,-0.8667,
2016,1,9,13,30,5,0.3125,-0.987,-0.049,0.078,-0.0427,0.0936,0.1469,0.075,-0.625,0.5417,
2016,1,9,13,30,5,0.3437,-0.991,-0.034,0.083,-0.0391,0.0945,0.149,0.3583,-0.85,1.25,
2016,1,9,13,30,5,0.375,-0.985,-0.04,0.087,-0.0409,0.0973,0.149,1.1083,-0.7167,0.1,
2016,1,9,13,30,5,0.4062,-0.993,-0.046,0.083,-0.0436,0.0927,0.1459,0.425,1.3167,-0.8917,
2016,1,9,13,30,5,0.4375,-0.989,-0.049,0.07,-0.0382,0.1,0.151,0.4,2.0667,0.1083,
2016,1,9,13,30,5,0.4687,-0.994,-0.037,0.058,-0.0427,0.0955,0.148,0.3,-0.25,1.3917,
2016,1,9,13,30,5,0.5,-0.992,-0.036,0.074,-0.0445,0.0945,0.1469,-0.3417,0.0083,0.2083,
2016,1,9,13,30,5,0.5312,-0.988,-0.036,0.061,-0.0327,0.1045,0.148,-0.65,1.725,-2.3917,
2016,1,9,13,30,5,0.5625,-0.986,-0.048,0.074,-0.04,0.0973,0.149,-0.2667,-0.2,-2.75,
2016,1,9,13,30,5,0.5937,-0.982,-0.042,0.081,-0.0364,0.0973,0.15,0.2,-2.1083,-0.4167,
2016,1,9,13,30,5,0.625,-0.986,-0.04,0.082,-0.04,0.0945,0.1449,-0.5333,-1.025,-2.05,
2016,1,9,13,30,5,0.6562,-0.983,-0.054,0.083,-0.04,0.0955,0.1449,-0.7333,-1,-0.3333,
2016,1,9,13,30,5,0.6875,-0.978,-0.056,0.085,-0.04,0.0955,0.1459,0.0083,-1.1,0.9333,
2016,1,9,13,30,5,0.7187,-0.987,-0.043,0.089,-0.0391,0.0973,0.1459,0.225,0.0333,-0.5667,
2016,1,9,13,30,5,0.75,-0.988,-0.039,0.085,-0.0436,0.0973,0.149,-0.525,1.075,-1.3083,
2016,1,9,13,30,5,0.7812,-0.987,-0.05,0.084,-0.0309,0.1045,0.151,-0.25,0.65,-0.775,
2016,1,9,13,30,5,0.8125,-0.988,-0.046,0.086,-0.0382,0.0936,0.1459,0.4,-0.0583,1.3,
2016,1,9,13,30,5,0.8437,-0.997,-0.028,0.085,-0.0391,0.0982,0.1459,1.5667,0.4167,0.2917,
2016,1,9,13,30,5,0.875,-0.989,-0.031,0.086,-0.0409,0.0955,0.1469,0.625,0.5083,-1.725,
2016,1,9,13,30,5,0.9062,-0.989,-0.037,0.088,-0.04,0.0982,0.1469,-0.4333,1.5667,-2.5833,
2016,1,9,13,30,5,0.9375,-0.995,-0.079,0.081,-0.04,0.0964,0.1439,0.7917,1.2,-2.6083,
2016,1,9,13,30,5,0.9687,-0.984,-0.072,0.087,-0.0364,0.1009,0.1469,1.4417,0.325,-0.9417,
2016,1,9,13,30,6,0,-0.979,-0.055,0.093,-0.04,0.0991,0.1449,0.55,1.7833,1.5833,
2016,1,9,13,30,6,0.0312,-0.982,-0.047,0.079,-0.0409,0.0936,0.1429,0.2,1.4833,1.9333,
2016,1,9,13,30,6,0.0625,-0.973,-0.046,0.088,-0.0364,0.0991,0.1429,-0.6583,-0.4,1.225,
2016,1,9,13,30,6,0.0937,-0.993,-0.03,0.076,-0.0418,0.0964,0.1439,1.575,0.4083,1.9917,
2016,1,9,13,30,6,0.125,-0.993,-0.044,0.068,-0.0382,0.0973,0.1388,1.45,-0.0167,0.2583,
2016,1,9,13,30,6,0.1562,-0.987,-0.052,0.088,-0.0309,0.1036,0.1459,-1.1833,-1.0083,-0.7083,
2016,1,9,13,30,6,0.1875,-0.993,-0.027,0.081,-0.04,0.0991,0.1429,-0.9083,1.9333,1.0417,
2016,1,9,13,30,6,0.2187,-0.978,-0.051,0.073,-0.0418,0.0973,0.1408,0.4083,0.6167,-1.1,
2016,1,9,13,30,6,0.25,-0.972,-0.058,0.09,-0.0391,0.0982,0.1429,0.1833,-2.1833,1.725,
2016,1,9,13,30,6,0.2812,-0.988,-0.023,0.081,-0.0336,0.1045,0.1439,-0.1,0.35,3.725,
2016,1,9,13,30,6,0.3125,-0.99,-0.023,0.078,-0.0409,0.1009,0.1439,-1.55,0.175,1.4083,
2016,1,9,13,30,6,0.3437,-0.99,-0.031,0.09,-0.0382,0.0964,0.1439,0.3083,-1.675,-1.5583,
2016,1,9,13,30,6,0.375,-0.991,-0.036,0.077,-0.0427,0.1,0.1418,1.5583,0.225,-1.95,
2016,1,9,13,30,6,0.4062,-0.987,-0.041,0.067,-0.0382,0.0982,0.1449,-0.9333,-0.9667,-0.2833,
2016,1,9,13,30,6,0.4375,-0.984,-0.039,0.082,-0.0427,0.1,0.1429,0.5917,-2.025,-1.7833,
2016,1,9,13,30,6,0.4687,-0.983,-0.043,0.083,-0.0418,0.1,0.1459,0.8333,-0.2333,-1.25,
2016,1,9,13,30,6,0.5,-0.989,-0.04,0.083,-0.04,0.1018,0.1449,-0.2917,0.1583,-0.4417,
2016,1,9,13,30,6,0.5312,-0.995,-0.03,0.081,-0.0318,0.1055,0.1449,-1.65,-0.7,-0.3917,
2016,1,9,13,30,6,0.5625,-0.996,-0.038,0.088,-0.0427,0.0982,0.1439,0.2,-0.4833,-1.8333,
2016,1,9,13,30,6,0.5937,-0.986,-0.048,0.088,-0.04,0.0991,0.1408,0.7417,1.0667,-0.35,
2016,1,9,13,30,6,0.625,-0.987,-0.037,0.08,-0.0382,0.0955,0.1398,0.4,0.3667,0.225,
2016,1,9,13,30,6,0.6562,-0.978,-0.041,0.077,-0.0391,0.1036,0.149,-0.4083,-1.55,0.775,
2016,1,9,13,30,6,0.6875,-0.986,-0.04,0.092,-0.0309,0.1064,0.1459,0.4833,-1.5,0.0167,
2016,1,9,13,30,6,0.7187,-0.985,-0.036,0.085,-0.0382,0.1009,0.1439,0.4,-0.2583,-0.7667,
2016,1,9,13,30,6,0.75,-0.987,-0.045,0.086,-0.0409,0.0982,0.1429,0.5917,-0.3917,-1.2583,
2016,1,9,13,30,6,0.7812,-0.991,-0.038,0.081,-0.0382,0.0991,0.1469,0.55,0.3417,-0.3583,
2016,1,9,13,30,6,0.8125,-0.985,-0.047,0.086,-0.0318,0.1018,0.1469,-0.25,0.675,-2.3583,
2016,1,9,13,30,6,0.8437,-0.984,-0.052,0.087,-0.0327,0.0991,0.1439,-0.95,1.8,-2.0667,
2016,1,9,13,30,6,0.875,-0.985,-0.055,0.08,-0.0345,0.1009,0.1418,0.8583,1.6833,-0.4,
2016,1,9,13,30,6,0.9062,-0.989,-0.035,0.077,-0.0336,0.1,0.1469,0.275,-0.05,1.45,
2016,1,9,13,30,6,0.9375,-0.989,-0.035,0.084,-0.0355,0.0982,0.1449,0.8833,-1.4083,0.3333,
2016,1,9,13,30,6,0.9687,-0.989,-0.037,0.087,-0.0364,0.0982,0.1469,1.4667,-0.6,-1.4333,
2016,1,9,13,30,7,0,-0.99,-0.043,0.081,-0.0345,0.1009,0.1449,1.2083,0,-1.2583,
2016,1,9,13,30,7,0.0312,-0.994,-0.034,0.073,-0.0373,0.0982,0.1459,0.7417,-0.8167,-1.0417,
2016,1,9,13,30,7,0.0625,-0.984,-0.055,0.077,-0.0355,0.1,0.1459,0.275,-0.3083,-1.8417,
2016,1,9,13,30,7,0.0937,-0.977,-0.045,0.083,-0.0309,0.0982,0.1459,-0.475,0.2833,-1.475,
2016,1,9,13,30,7,0.125,-0.983,-0.041,0.084,-0.0336,0.0991,0.1459,1.5333,1.2333,0,
2016,1,9,13,30,7,0.1562,-0.971,-0.05,0.097,-0.0309,0.0955,0.1439,1.5917,1.2583,1.5,
2016,1,9,13,30,7,0.1875,-1.009,-0.003,0.088,-0.0273,0.1036,0.1439,-0.1833,0.6583,2.0667,
2016,1,9,13,30,7,0.2187,-1.04,-0.012,0.093,-0.0282,0.1,0.148,-17.95,6.3583,-6.5583,
